intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",79.98956528296802
A,2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",76.79633988687804
A,2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",76.64383489678985
A,2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",73.08432185851348
A,2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",72.55739947994631
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",58.316631559498695
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",57.373352019199196
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",58.44060725648184
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",56.70024022732354
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",57.283956801804166
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",57.55629373501148
A,2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",81.15445299945758
A,2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",79.98956528296802
A,2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",76.79633988687804
A,2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",76.64383489678985
A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",73.08432185851348
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",72.55739947994631
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",58.316631559498695
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",57.373352019199196
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",58.44060725648184
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",56.70024022732354
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",57.283956801804166
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",57.55629373501148
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",81.15445299945758
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",79.98956528296802
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",76.79633988687804
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",76.64383489678985
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",73.08432185851348
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",72.55739947994631
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",58.316631559498695
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",57.373352019199196
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",58.44060725648184
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",56.70024022732354
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",57.283956801804166
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",57.55629373501148
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",81.15445299945758
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",79.98956528296802
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",76.79633988687804
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",76.64383489678985
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",73.08432185851348
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",72.55739947994631
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",58.316631559498695
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",57.373352019199196
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",58.44060725648184
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",56.70024022732354
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",57.283956801804166
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",57.55629373501148
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",81.15445299945758
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",79.98956528296802
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",76.79633988687804
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",76.64383489678985
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",73.08432185851348
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",72.55739947994631
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",58.316631559498695
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",57.373352019199196
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",58.44060725648184
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",56.70024022732354
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",57.283956801804166
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",57.55629373501148
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",81.15445299945758
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",79.98956528296802
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",76.79633988687804
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",76.64383489678985
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",73.08432185851348
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",72.55739947994631
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",58.316631559498695
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",57.373352019199196
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",58.44060725648184
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",56.70024022732354
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",57.283956801804166
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",57.55629373501148
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",108.68233640170614
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",100.94121209757994
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",99.60555146930531
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",104.97810301698462
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",108.63959577230183
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",106.26012315014296
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",132.48749286778852
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",118.9172510803094
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",131.02865292166322
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",136.26653653451461
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",124.88601376241665
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",130.34136215652825
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",108.68233640170614
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",100.94121209757994
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",99.60555146930531
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",104.97810301698462
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",108.63959577230183
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",106.26012315014296
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",132.48749286778852
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",118.9172510803094
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",131.02865292166322
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",136.26653653451461
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",124.88601376241665
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",130.34136215652825
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",108.68233640170614
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",100.94121209757994
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",99.60555146930531
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",104.97810301698462
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",108.63959577230183
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",106.26012315014296
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",132.48749286778852
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",118.9172510803094
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",131.02865292166322
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",136.26653653451461
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",124.88601376241665
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",130.34136215652825
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",108.68233640170614
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",100.94121209757994
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",99.60555146930531
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",104.97810301698462
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",108.63959577230183
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",106.26012315014296
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",132.48749286778852
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",118.9172510803094
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",131.02865292166322
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",136.26653653451461
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",124.88601376241665
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",130.34136215652825
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",108.68233640170614
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",100.94121209757994
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",99.60555146930531
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",104.97810301698462
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",108.63959577230183
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",106.26012315014296
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",132.48749286778852
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",118.9172510803094
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",131.02865292166322
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",136.26653653451461
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",124.88601376241665
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",130.34136215652825
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",108.68233640170614
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",100.94121209757994
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",99.60555146930531
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",104.97810301698462
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",108.63959577230183
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",106.26012315014296
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",132.48749286778852
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",118.9172510803094
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",131.02865292166322
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",136.26653653451461
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",124.88601376241665
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",130.34136215652825
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",108.68233640170614
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",100.94121209757994
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",99.60555146930531
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",104.97810301698462
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",108.63959577230183
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",106.26012315014296
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",132.48749286778852
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",118.9172510803094
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",131.02865292166322
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",136.26653653451461
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",124.88601376241665
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",130.34136215652825
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",123.49121518522055
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",118.35029740502252
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",115.96356824955232
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",117.98065024436555
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",124.90998932449199
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",121.06381879345709
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",99.95415064936128
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",100.7198593137113
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",97.2163828730924
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",93.66487671274766
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",91.36854813302308
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",92.87014975813192
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",123.49121518522055
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",118.35029740502252
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",115.96356824955232
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",117.98065024436555
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",124.90998932449199
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",121.06381879345709
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",99.95415064936128
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",100.7198593137113
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",97.2163828730924
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",93.66487671274766
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",91.36854813302308
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",92.87014975813192
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",123.49121518522055
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",118.35029740502252
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",115.96356824955232
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",117.98065024436555
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",124.90998932449199
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",121.06381879345709
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",99.95415064936128
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",100.7198593137113
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",97.2163828730924
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",93.66487671274766
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",91.36854813302308
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",92.87014975813192
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",123.49121518522055
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",118.35029740502252
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",115.96356824955232
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",117.98065024436555
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",124.90998932449199
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",121.06381879345709
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",99.95415064936128
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",100.7198593137113
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",97.2163828730924
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",93.66487671274766
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",91.36854813302308
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",92.87014975813192
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",123.49121518522055
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",118.35029740502252
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",115.96356824955232
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",117.98065024436555
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",124.90998932449199
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",121.06381879345709
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",99.95415064936128
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",100.7198593137113
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",97.2163828730924
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",93.66487671274766
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",91.36854813302308
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",92.87014975813192
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",123.49121518522055
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",118.35029740502252
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",115.96356824955232
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",117.98065024436555
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",124.90998932449199
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",121.06381879345709
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",99.95415064936128
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",100.7198593137113
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",97.2163828730924
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",93.66487671274766
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",91.36854813302308
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",92.87014975813192
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",123.49121518522055
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",118.35029740502252
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",115.96356824955232
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",117.98065024436555
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",124.90998932449199
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",121.06381879345709
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",99.95415064936128
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",100.7198593137113
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",97.2163828730924
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",93.66487671274766
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",91.36854813302308
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",92.87014975813192
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",190.07839210786406
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",182.07186305692366
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",184.7535323177128
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",183.84578273956146
